dhis2_facility_uid,dhis2_facility_name,dhis2_subcounty_uid,dhis2_subcounty_name,dhis2_district_uid,dhis2_district_name,dhis2_region
VOCTQo2VfWF,Kangulumira Mission HC II,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
brezeitRr58,Kangulumira Prison HC II,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
NKrp5nIYl8p,Kasokwe Kayunga HC II,ajyWVVmNSuc,Galiraaya Subcounty,ykxQEnZGXkj,Kayunga District,North Central
xFu5BXdkrZj,Kawongo HC III,ajyWVVmNSuc,Galiraaya Subcounty,ykxQEnZGXkj,Kayunga District,North Central
OGo58TYk6SY,Kayonza Prison Clinic,joyz7BH8DXG,Kayonza Kayunga Subcounty,ykxQEnZGXkj,Kayunga District,North Central
sFIS2oxchec,Kayunga Hospital,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
Hdfxcx6XAxf,Kayunga Police HC II,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
SWVdjeZbZJI,Kisakye Clinic,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
kuczjUQak22,Kisakye Medical Clinic (Kayunga) HC II,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
b5NWJsMWKNA,Kisakye Rehabilitation Centre,IlAqwJZzL40,Wabwoko-Kitimbwa Subcounty,ykxQEnZGXkj,Kayunga District,North Central
gVbTVmhIEvp,Kyerima Parents Clinic,IlAqwJZzL40,Wabwoko-Kitimbwa Subcounty,ykxQEnZGXkj,Kayunga District,North Central
cYFk19qAWsh,Liz Memorial Medical Clinic,oWRTyNICPdf,Nazigo Subcounty,ykxQEnZGXkj,Kayunga District,North Central
MWNyJiDjRMO,Lucia Dormiciliary Clinic,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
AvO7fMz294Z,Lugasa HC III,joyz7BH8DXG,Kayonza Kayunga Subcounty,ykxQEnZGXkj,Kayunga District,North Central
ahRE08IkzVd,Mapeera HC II,aJedGfomkcr,Busaana Subcounty,ykxQEnZGXkj,Kayunga District,North Central
VTtJWHsoAKY,Masaka Health Services HC II,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
TNi80hGVjio,Mic Clinic,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
NAVmj3ktKNv,Mukisa Medical Clinic,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
b1c5LifIZy6,Mumbejja Domiciliary Clinic,aJedGfomkcr,Busaana Subcounty,ykxQEnZGXkj,Kayunga District,North Central
WZqdqh04tg1,Munaku Kaama,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
KOR692oAfkP,Nakatovu HC II,aJedGfomkcr,Busaana Subcounty,ykxQEnZGXkj,Kayunga District,North Central
qgt3hJNBRKa,Nakyesa HC II,joyz7BH8DXG,Kayonza Kayunga Subcounty,ykxQEnZGXkj,Kayunga District,North Central
q3aAGW0y5PH,Namagabi HC II,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
EKbyglK4z19,Namusaala HC II,aJedGfomkcr,Busaana Subcounty,ykxQEnZGXkj,Kayunga District,North Central
Y7AAzZu1IrM,Nazigo HC III,oWRTyNICPdf,Nazigo Subcounty,ykxQEnZGXkj,Kayunga District,North Central
Wt9Xc9u5KQ1,Nazigo Mission HC II,oWRTyNICPdf,Nazigo Subcounty,ykxQEnZGXkj,Kayunga District,North Central
E3wssWYZFxe,Nicole Medical Clinic,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
MnlhBeOd2dx,Nkokonjeru HC III,IlAqwJZzL40,Wabwoko-Kitimbwa Subcounty,ykxQEnZGXkj,Kayunga District,North Central
Bgx22t6hCrm,Nsambya General (Kayunga) Clinic,oWRTyNICPdf,Nazigo Subcounty,ykxQEnZGXkj,Kayunga District,North Central
xKKIcgLVH9x,Ntenjeru HC III,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
Vdv0Ft4RZpP,Ntenjeru Prison HC II,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
QkI5onwjChQ,One Mama Initiative Uganda HC II,oWRTyNICPdf,Nazigo Subcounty,ykxQEnZGXkj,Kayunga District,North Central
QOw5v3lk1FX,Parents Busaana HC II,aJedGfomkcr,Busaana Subcounty,ykxQEnZGXkj,Kayunga District,North Central
MzQx3EWdnrG,Sanyu Med.  Clinic,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
AGsvc31h7U0,Special Care Medical Clinic,oWRTyNICPdf,Nazigo Subcounty,ykxQEnZGXkj,Kayunga District,North Central
sBihcD5t6tA,St. Anthony Clinic (Kangulumira) HC II,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
MJ0Ul1ndDAN,St. Martins Medical Clinic,IlAqwJZzL40,Wabwoko-Kitimbwa Subcounty,ykxQEnZGXkj,Kayunga District,North Central
xVPYvQeLEFO,St. Mary's Adi Clinic,aJedGfomkcr,Busaana Subcounty,ykxQEnZGXkj,Kayunga District,North Central
MaEE8FrNaK7,St. Paul Domiciliary Clinic HC II,aJedGfomkcr,Busaana Subcounty,ykxQEnZGXkj,Kayunga District,North Central
Y0RDb9pJwsh,Suubi Community Medical Centre HC II,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
a24QnrChTZk,Suubi Medical Centre (Kayunga) HC II,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
iKSJjnOlem6,Tawhid Clinic,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
TALbsoHWeb5,Top Care Medical Clinic,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
c3vuvrojbzI,Tropical Medical Clinic,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
CAt5aIGF7zh,Trust Medical Clinic,eN59rRkxQhi,Kangulumira Subcounty,ykxQEnZGXkj,Kayunga District,North Central
UITshGQRrFw,United Med Care (Bbale Road),joyz7BH8DXG,Kayonza Kayunga Subcounty,ykxQEnZGXkj,Kayunga District,North Central
gZmlwywnQzd,United Medical Care Clinic,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
yLA9yhHgR9J,Victor Health Clinic,IlAqwJZzL40,Wabwoko-Kitimbwa Subcounty,ykxQEnZGXkj,Kayunga District,North Central
a7fC0KrYZzK,Wabwoko HC III,IlAqwJZzL40,Wabwoko-Kitimbwa Subcounty,ykxQEnZGXkj,Kayunga District,North Central
H6rCf31T3ek,Wiliz Clinic,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
AqLT8FpWK9D,Yaffe Doctor's Med. Clinic,IlAqwJZzL40,Wabwoko-Kitimbwa Subcounty,ykxQEnZGXkj,Kayunga District,North Central
a2QsHEdaDRk,Ziridamu Medical Centre HC II,CDtQkwtnyAH,Kayunga Town Council,ykxQEnZGXkj,Kayunga District,North Central
rRPBsggvt0q,Buremba HC III,Avn1mi6BJ58,Buremba Subcounty,AS2Seq1grGE,Kazo District,Ankole
PJAuSRvV1d4,Buremba Medical Centre Clinic,Avn1mi6BJ58,Buremba Subcounty,AS2Seq1grGE,Kazo District,Ankole
j0I9qHOtVIw,Burunga HC III,V8YasjaiKtV,Burunga Subcounty,AS2Seq1grGE,Kazo District,Ankole
fKHpsGvIWWn,Dembe Clinic (Kanoni) Clinic,rX3aSZRsV6q,Kanoni Subcounty,AS2Seq1grGE,Kazo District,Ankole
dRAu7PVkenC,Ebenezer Community Clinic,zCQyW5ODHjj,Kazo Town Council,AS2Seq1grGE,Kazo District,Ankole
B9cu6kigJ6f,Echo Medical Centre Clinic,rX3aSZRsV6q,Kanoni Subcounty,AS2Seq1grGE,Kazo District,Ankole
rVqSSRK4j18,Eden Medical Centre,zCQyW5ODHjj,Kazo Town Council,AS2Seq1grGE,Kazo District,Ankole
toGKbXMtRf8,Engari Community HC III,ZLnbMrovQ9f,Engari Subcounty,AS2Seq1grGE,Kazo District,Ankole
lnIGXx6SjT7,Focus Foundation Health Centre Clinic,Avn1mi6BJ58,Buremba Subcounty,AS2Seq1grGE,Kazo District,Ankole
eDCF6iUjWqr,Janan Luwum Medical Care,zCQyW5ODHjj,Kazo Town Council,AS2Seq1grGE,Kazo District,Ankole
jSN5bolaX6T,Kayanga HC II,Pp5WSDc9OCY,Kazo Subcounty,AS2Seq1grGE,Kazo District,Ankole
stVRVnZtZVM,Kazo HC IV,zCQyW5ODHjj,Kazo Town Council,AS2Seq1grGE,Kazo District,Ankole
xVpw6U5qGMy,Keicumu HC II,ZLnbMrovQ9f,Engari Subcounty,AS2Seq1grGE,Kazo District,Ankole
v3o2Btd8dsv,Kijuma HC II,AyD2uS3F3Jb,Rwemikoma Subcounty,AS2Seq1grGE,Kazo District,Ankole
yOdTvdj9LEM,Kiruhura Bigusyo HC II,Avn1mi6BJ58,Buremba Subcounty,AS2Seq1grGE,Kazo District,Ankole
JxDea4ibrD2,Kiruhura Kabingo HC II,Avn1mi6BJ58,Buremba Subcounty,AS2Seq1grGE,Kazo District,Ankole
Mr238FVwJOm,Kiruhura Kanoni HC III,rX3aSZRsV6q,Kanoni Subcounty,AS2Seq1grGE,Kazo District,Ankole
aWs3wHPQRRC,Kiruhura Migina HC II,AyD2uS3F3Jb,Rwemikoma Subcounty,AS2Seq1grGE,Kazo District,Ankole
tp8aEj7391V,Kiruhura Ngomba HC II,Avn1mi6BJ58,Buremba Subcounty,AS2Seq1grGE,Kazo District,Ankole
x9A33vBF8B4,Kyampangara HC II,Pp5WSDc9OCY,Kazo Subcounty,AS2Seq1grGE,Kazo District,Ankole
gqt1SeJ4Lir,Kyengando HC II,ZLnbMrovQ9f,Engari Subcounty,AS2Seq1grGE,Kazo District,Ankole
EJSR69XSWFB,Lamezia HC III,V8YasjaiKtV,Burunga Subcounty,AS2Seq1grGE,Kazo District,Ankole
B37IEnpe6ae,Mazima Memorial Maternity Clinic,RPWh7oVz9kg,Nkungu Subcounty,AS2Seq1grGE,Kazo District,Ankole
Z91gnqYqZ04,Mbaba Community Based Health Care Centre HC II,Pp5WSDc9OCY,Kazo Subcounty,AS2Seq1grGE,Kazo District,Ankole
OuFpi2jn6c2,Mbogo HC II,rX3aSZRsV6q,Kanoni Subcounty,AS2Seq1grGE,Kazo District,Ankole
BuBuZ3iYluV,Nkungu HC II,RPWh7oVz9kg,Nkungu Subcounty,AS2Seq1grGE,Kazo District,Ankole
Rk73DzPBfJl,Nshunga HC II,RPWh7oVz9kg,Nkungu Subcounty,AS2Seq1grGE,Kazo District,Ankole
vCvkE6AkaJM,Orwigi HC II,V8YasjaiKtV,Burunga Subcounty,AS2Seq1grGE,Kazo District,Ankole
aKLtGjjYoem,Quality Care Medical Clinic,zCQyW5ODHjj,Kazo Town Council,AS2Seq1grGE,Kazo District,Ankole
ydTla4pRl3J,Quality Services Medical Clinic,ZLnbMrovQ9f,Engari Subcounty,AS2Seq1grGE,Kazo District,Ankole
b5qWl3F4xCO,Rwamuranga HC II,Pp5WSDc9OCY,Kazo Subcounty,AS2Seq1grGE,Kazo District,Ankole
YVFR8N62ego,Rwemikoma HC III,AyD2uS3F3Jb,Rwemikoma Subcounty,AS2Seq1grGE,Kazo District,Ankole
jEWfNHf8Ayt,Alustin HC III,AjDLOwC01BV,Kasimbi Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
iVv6I4Hy4e2,Bubango HC II,gzratsgHCh4,Bubango Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
qjnccz0rMAd,Buseesa Medical Centre HC III,dP3Esu3zfvR,Matale Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
ExhseILVUNQ,Em's Health Clinic HC III,sIxtI5tcPqo,Nyamarwa Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
qXpKvhiylZz,Emesco HC III,nY0VztZvBTO,Kibaale Town Council,tM3DsJxMaMX,Kibaale District,Bunyoro
mEpI1IqFZmE,Good Samaritan Kabasara Health Centre HC II,sIxtI5tcPqo,Nyamarwa Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
tUk7nhwPUHD,Kabasekende HC III,A4E4eodSenG,Kabasekende Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
hHaqQ2NBBOs,Kibaale HC IV,nY0VztZvBTO,Kibaale Town Council,tM3DsJxMaMX,Kibaale District,Bunyoro
oOf8N3iGy5X,Kibaale Police Clinic HC II,nY0VztZvBTO,Kibaale Town Council,tM3DsJxMaMX,Kibaale District,Bunyoro
a5qfzrlBmym,Kibaale Prison HC II,nY0VztZvBTO,Kibaale Town Council,tM3DsJxMaMX,Kibaale District,Bunyoro
Q96KEg0FjeO,Kibingo HC II,jLbNqQrDbKZ,Bwamiramira Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
SCmKdlHslFu,Kyakasengura  Prison HC II,jLbNqQrDbKZ,Bwamiramira Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
vgRXnM3VETo,Kyebando HC III,KYNuILiw5nZ,Kyebando Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
CMcioJ4UPEW,Life Care Medical Centre,gzratsgHCh4,Bubango Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
EExU2ThZ3Us,Luka Health services clinic,jLbNqQrDbKZ,Bwamiramira Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
Yy2l4xbOZMZ,Maisuka HC III,gzratsgHCh4,Bubango Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
adM7g9zKNK5,Matale HC III,dP3Esu3zfvR,Matale Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
pHXsqZ2QpGS,Modern times clinic,t9AXNBpffmR,Nyamarunda Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
JmHLIGnm4TQ,Mugarama HC III,tTZFQkyysiA,Mugarama Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
DCMeBiy5gcJ,Nyamarunda Medical Centre HC II,t9AXNBpffmR,Nyamarunda Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
Q6MT6wA0bBm,Nyamarwa HC III,sIxtI5tcPqo,Nyamarwa Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
kwsduukJslu,Precious Life Care clinic,A4E4eodSenG,Kabasekende Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
vXnibkm1WXQ,St Immaculate Medical Centre clinic,Y5dwN7uQSi7,Karama Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
jXNRIjUVxw6,St Joseph and Zoromina HC II,Y5dwN7uQSi7,Karama Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
VUtfiabYBXJ,St. Dennis Nsonga HC II,dP3Esu3zfvR,Matale Subcounty,tM3DsJxMaMX,Kibaale District,Bunyoro
FS1iFJzUmTm,St. Luke Bujuni (Kibaale) HC III,nY0VztZvBTO,Kibaale Town Council,tM3DsJxMaMX,Kibaale District,Bunyoro
Jap4sosMZZN,Agape Nursing Home HC III,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
YuEmzNR0L9A,Bamusuuta HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
LmXqQs6cYzb,Bateefu Clinic HC II,EJvHD1aheNO,Nakasozi Subcounty,GLHh0BXys9w,Kiboga District,North Central
uWfgYguSPvy,Bbosa Medical Center HC IV,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
GLHy3J2KXBU,Bugabo Clinic HC II,xWj7K97vdF9,Dwaniro Subcounty,GLHh0BXys9w,Kiboga District,North Central
aVPeLDNBucL,Bukomero HC IV,vQtUjVkhR7L,Bukomero Town Council,GLHh0BXys9w,Kiboga District,North Central
oesIhOYohnt,Bukomero Prison HC II,vQtUjVkhR7L,Bukomero Town Council,GLHh0BXys9w,Kiboga District,North Central
wozLwv6Fb7u,Bulaga HC II,aIXbRzimOry,Lwamata Subcounty (Kiboga District),GLHh0BXys9w,Kiboga District,North Central
LMCMnbNPfhP,Deniz Medical Clinic HC III,vQtUjVkhR7L,Bukomero Town Council,GLHh0BXys9w,Kiboga District,North Central
kiwXaS8ccpN,Elian Clinic HC II,xWj7K97vdF9,Dwaniro Subcounty,GLHh0BXys9w,Kiboga District,North Central
a6h04I37hOu,Family Health Clinic (Kiboga) HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
M228cqQk9C9,Foso Health Care Clinic HC II,yYNanzdXzAk,Nkandwa Subcounty,GLHh0BXys9w,Kiboga District,North Central
io7GqMA4uPd,Good Samaritan Health Clinic HC II,GNfNmxhRBMX,Kapeke Subcounty,GLHh0BXys9w,Kiboga District,North Central
Hvu85K06f8l,Goodway Domiciliary Home,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
hkYsMqctQ2a,Homeland Clinic HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
lDPaRCAB2hR,Kachwangozi HC II,GNfNmxhRBMX,Kapeke Subcounty,GLHh0BXys9w,Kiboga District,North Central
CMNFahpvV4I,Kambugu HC III,yYNanzdXzAk,Nkandwa Subcounty,GLHh0BXys9w,Kiboga District,North Central
itDFttFpJRC,Kasumbas Clinic HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
bQIMnhjAURl,Katalama HC II,xWj7K97vdF9,Dwaniro Subcounty,GLHh0BXys9w,Kiboga District,North Central
FHtJEqFHwS4,Katwe (Dwaniro) HC III,xWj7K97vdF9,Dwaniro Subcounty,GLHh0BXys9w,Kiboga District,North Central
acJji9Ruj5T,Kiboga Hospital,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
RK75MaOWsiE,Kiboga Police HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
aQi3Qb160NY,Kiboga Prisons Clinic HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
h87cBXOFeZW,KIDM Care Clinic HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
zfjwLaS3lZe,Kikwatambogo HC II,J2sL2LLRwdg,Kibiga Subcounty,GLHh0BXys9w,Kiboga District,North Central
aQ4imJRnoGL,Kisakye Medical Centre HC II (Kapeke Subcounty},GNfNmxhRBMX,Kapeke Subcounty,GLHh0BXys9w,Kiboga District,North Central
udyIvAUWRfi,Kyanamuyonjo HC III,HvbfYWkJwO5,Kyoomya Subcounty,GLHh0BXys9w,Kiboga District,North Central
ArbUlowwE1y,Kyayimba Epi Centre HC II,GNfNmxhRBMX,Kapeke Subcounty,GLHh0BXys9w,Kiboga District,North Central
yw4DRWUv1oK,Kyekumbya HC II,sWvzmmhD6xC,Kyekumbya Subcounty,GLHh0BXys9w,Kiboga District,North Central
adH912aeJav,Kyoomya HC II,HvbfYWkJwO5,Kyoomya Subcounty,GLHh0BXys9w,Kiboga District,North Central
mNMqG0YEffI,Lwamata HC III,vqaOCvznAN4,Lwamata Town Council,GLHh0BXys9w,Kiboga District,North Central
I5FLxQY5uQG,Mukisa Clinic (Kiboga) HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
lKheLnJat3o,Mukisa Health Care Clinic,GNfNmxhRBMX,Kapeke Subcounty,GLHh0BXys9w,Kiboga District,North Central
kKuqQelGUnq,Muwanga HC III,aIUWnrP1UkC,Muwanga Subcounty,GLHh0BXys9w,Kiboga District,North Central
LCLV69y7s8Z,Muyenje HC II,xWj7K97vdF9,Dwaniro Subcounty,GLHh0BXys9w,Kiboga District,North Central
DtmNrJzXRHm,Mwezi HC II,cutapjXYyeI,Bukomero Subcounty,GLHh0BXys9w,Kiboga District,North Central
J64jaeaqOc6,Nabwendo HC III,aIUWnrP1UkC,Muwanga Subcounty,GLHh0BXys9w,Kiboga District,North Central
cf80tiiMBsh,Nakasozi HC II,EJvHD1aheNO,Nakasozi Subcounty,GLHh0BXys9w,Kiboga District,North Central
XKZZLEtQDeC,Ndibula Maternity Home HC II,vqaOCvznAN4,Lwamata Town Council,GLHh0BXys9w,Kiboga District,North Central
k2T4dghrYMm,Nsala HC II,aIXbRzimOry,Lwamata Subcounty (Kiboga District),GLHh0BXys9w,Kiboga District,North Central
ev1JnEmvQe0,Nyamiringa HC III,GNfNmxhRBMX,Kapeke Subcounty,GLHh0BXys9w,Kiboga District,North Central
XJ5agEJ9SwG,People's Clinic (Lwamata) HC II,vqaOCvznAN4,Lwamata Town Council,GLHh0BXys9w,Kiboga District,North Central
llNeiWHW1oW,Seeta HC II,yYNanzdXzAk,Nkandwa Subcounty,GLHh0BXys9w,Kiboga District,North Central
qQsReSuKUsB,St. James Masiriba COU HC III,cutapjXYyeI,Bukomero Subcounty,GLHh0BXys9w,Kiboga District,North Central
N3GhLCBwXQo,St. Maria Goretti Domicilliary HC II,vqaOCvznAN4,Lwamata Town Council,GLHh0BXys9w,Kiboga District,North Central
WuyEZ5vAK0Z,St. Marys Clinic Kiboga HC II,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
ancPUqPujhL,St. Peter's Clinic HC III,amqLFDsy2mP,Kiboga Town Council,GLHh0BXys9w,Kiboga District,North Central
fKvVQoaVcjz,All Saints Buchanagandi HC III,aLWcPk8vOzl,Goli Goli Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
YkSJ96XhKro,Bulangira HC III,OMrkzFQQ1qN,Bulangira Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
oCg2PMCReX1,Buseta HC III,WhdBSl0J7TV,Buseta Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
vxetMic6GCb,Community Health Center (Kibuku) HC III,ylIpZ1kqrzl,Kibuku Town Council,Oyxwe3iDqpR,Kibuku District,Bukedi
aaTE4ka7UP4,Dodoi HC II,irk9vMITnjG,Kadama Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
jCiEJZ0Pt5U,Kabweri HC II,htalJQhw2VH,Kabweri Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
qebkADihERQ,Kadama HC III,WlD8pvSBDdI,Kadama Town Council,Oyxwe3iDqpR,Kibuku District,Bukedi
h10KjYB2xDh,Kagumu HC III,a1ZQxyqQh2P,Kagumu Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
Azo3MsuykUZ,Kasasira HC III,rIngfXPkVV0,Kasasira Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
vGB5z2UnueH,Kenkebu HC II,htalJQhw2VH,Kabweri Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
kEAAnF6s9TJ,Kibuku HC IV,ylIpZ1kqrzl,Kibuku Town Council,Oyxwe3iDqpR,Kibuku District,Bukedi
fW5SLVqgqDx,Kibuku Lwatama HC II,ijtoz1iqEyo,Lwatama Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
BC3NNvPnXta,Kibuku Prison Clinic,ugewbq4RtKN,Tirinyi Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
YIxPa3eWbPq,Kirika HC III,dY1Tvx0RPRi,Kirika Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
M4MwhMwJhKx,Lyama HC II,x1pXt0JxGbK,Kakutu Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
Kt3uooeOw2H,Nabuli HC III,a1ZQxyqQh2P,Kagumu Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
aHCmkakK40d,Nacoda HC III,a1ZQxyqQh2P,Kagumu Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
zecSVKF2vQq,Nalubembe HC III,eLn35raYbxK,Kibuku Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
fskZDKnPGaA,Tirinyi HC III,ugewbq4RtKN,Tirinyi Subcounty,Oyxwe3iDqpR,Kibuku District,Bukedi
CRKrLT3w8EQ,Bugambe HC III,UDksMxL5cfZ,Bugambe Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
H8Bros0p2OY,Bugambe Prison Clinic,UDksMxL5cfZ,Bugambe Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
Gbjmyvee9zh,Bugambe Tea HC III,UDksMxL5cfZ,Bugambe Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
a0NjFSCY24s,Buhimba HC III,STVXdJbnn3H,Buhimba Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
vULcvu1i8di,Buhuuka HC III,WeFUHhkOL7X,Kyangwali Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
WcfbUI6UJkF,Bujalya HC III,STVXdJbnn3H,Buhimba Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
Ond9n3CrBxY,Bujugu HC III,UDksMxL5cfZ,Bugambe Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
zdhmUkPsGjH,Kabwoya HC III,UbxVhXZ5cxg,Kabwoya Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
k38SanlZHyl,Kaseeta HC III,UbxVhXZ5cxg,Kabwoya Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
TROMT6DVKEl,Kasonga HC II,WeFUHhkOL7X,Kyangwali Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
sUPmMA66xoY,Kichompyo HC II,K9Kbf0kDcAO,Kiziranfumbi Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
ZyIU7Z6NxVX,Kikuube HC IV,K9Kbf0kDcAO,Kiziranfumbi Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
ftLh2qoAXsJ,Kisaaru Tea HC II,UbxVhXZ5cxg,Kabwoya Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
AF3a7cvTQLu,Kisiiha HC II,STVXdJbnn3H,Buhimba Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
aygeogIefOQ,Kitoole HC II,STVXdJbnn3H,Buhimba Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
gQKXvT7RNVU,Kyangwali HC IV,WeFUHhkOL7X,Kyangwali Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
ak9PptMkTZD,Kyangwali Prison HC II,WeFUHhkOL7X,Kyangwali Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
pa2KemeFZTD,Kyehoro HC III,UbxVhXZ5cxg,Kabwoya Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
bOBFFFr0Cls,Lucy Bisereko HC III,STVXdJbnn3H,Buhimba Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
qL3k0Mlcy4u,Malembo HC II,WeFUHhkOL7X,Kyangwali Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
zbCIfsyXOEv,Maratatu HC III,WeFUHhkOL7X,Kyangwali Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
omv0xbPKq9w,Muhwiju HC III,STVXdJbnn3H,Buhimba Subcounty,L5WBetpBpY3,Kikuube District,Bunyoro
